frame,x_0,y_0,dx_0,dy_0,velocity_0,acceleration_0,x_1,y_1,dx_1,dy_1,velocity_1,acceleration_1,x_2,y_2,dx_2,dy_2,velocity_2,acceleration_2,x_3,y_3,dx_3,dy_3,velocity_3,acceleration_3,x_4,y_4,dx_4,dy_4,velocity_4,acceleration_4,x_5,y_5,dx_5,dy_5,velocity_5,acceleration_5,x_6,y_6,dx_6,dy_6,velocity_6,acceleration_6,x_7,y_7,dx_7,dy_7,velocity_7,acceleration_7,x_8,y_8,dx_8,dy_8,velocity_8,acceleration_8,x_9,y_9,dx_9,dy_9,velocity_9,acceleration_9,x_10,y_10,dx_10,dy_10,velocity_10,acceleration_10,x_11,y_11,dx_11,dy_11,velocity_11,acceleration_11,x_12,y_12,dx_12,dy_12,velocity_12,acceleration_12,x_13,y_13,dx_13,dy_13,velocity_13,acceleration_13,x_14,y_14,dx_14,dy_14,velocity_14,acceleration_14
177,955.2338180805264,359.01838272979825,13.628193993972104,100.98224912457505,101.89770512526313,7.675441048282423,947.4662686262799,332.3040347539354,-7.767549454246478,-26.714347975862836,27.82069755235572,-74.0770075729074,941.3541041839753,308.3541409013273,-6.112164442304561,-23.949893852608113,24.717523535357827,-3.103174016997894,934.3212177310365,287.16811067034484,-7.032886452938783,-21.186030230982453,22.32284410213072,-2.3946794332271075,928.3708181676184,266.89578519271794,-5.950399563418159,-20.272325477626907,21.127575233215193,-1.1952688689155266,921.8375717286272,247.74930512665742,-6.5332464389912275,-19.14648006606052,20.230447547017945,-0.8971276861972477,915.9767295296355,234.65501480223662,-5.860842198991691,-13.094290324420797,14.346076480407522,-5.884371066610424,910.4556951301869,225.12101397700457,-5.521034399448581,-9.534000825232056,11.017213466908048,-3.3288630134994737,905.2744685302814,219.1473026509612,-5.181226599905472,-5.973711326043372,7.907612540234054,-3.109600926673994,900.4330497299189,216.7338808241065,-4.841418800362476,-2.4134218268546874,5.409615597696555,-2.4979969425374993,893.0679352440219,181.48492277932692,-7.365114485897038,-35.248958044779584,36.01019237150784,30.600576773811287,887.9995555825918,174.66927265728515,-5.068379661430072,-6.815650122041774,8.493618721044998,-27.516573650462846,882.1919907159165,169.3286199515787,-5.807564866675307,-5.340652705706447,7.889891064115585,-0.6037276569294123,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718
178,947.4662686262799,332.3040347539354,-7.767549454246478,-26.714347975862836,27.82069755235572,-74.0770075729074,941.3541041839753,308.3541409013273,-6.112164442304561,-23.949893852608113,24.717523535357827,-3.103174016997894,934.3212177310365,287.16811067034484,-7.032886452938783,-21.186030230982453,22.32284410213072,-2.3946794332271075,928.3708181676184,266.89578519271794,-5.950399563418159,-20.272325477626907,21.127575233215193,-1.1952688689155266,921.8375717286272,247.74930512665742,-6.5332464389912275,-19.14648006606052,20.230447547017945,-0.8971276861972477,915.9767295296355,234.65501480223662,-5.860842198991691,-13.094290324420797,14.346076480407522,-5.884371066610424,910.4556951301869,225.12101397700457,-5.521034399448581,-9.534000825232056,11.017213466908048,-3.3288630134994737,905.2744685302814,219.1473026509612,-5.181226599905472,-5.973711326043372,7.907612540234054,-3.109600926673994,900.4330497299189,216.7338808241065,-4.841418800362476,-2.4134218268546874,5.409615597696555,-2.4979969425374993,893.0679352440219,181.48492277932692,-7.365114485897038,-35.248958044779584,36.01019237150784,30.600576773811287,887.9995555825918,174.66927265728515,-5.068379661430072,-6.815650122041774,8.493618721044998,-27.516573650462846,882.1919907159165,169.3286199515787,-5.807564866675307,-5.340652705706447,7.889891064115585,-0.6037276569294123,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097
179,941.3541041839753,308.3541409013273,-6.112164442304561,-23.949893852608113,24.717523535357827,-3.103174016997894,934.3212177310365,287.16811067034484,-7.032886452938783,-21.186030230982453,22.32284410213072,-2.3946794332271075,928.3708181676184,266.89578519271794,-5.950399563418159,-20.272325477626907,21.127575233215193,-1.1952688689155266,921.8375717286272,247.74930512665742,-6.5332464389912275,-19.14648006606052,20.230447547017945,-0.8971276861972477,915.9767295296355,234.65501480223662,-5.860842198991691,-13.094290324420797,14.346076480407522,-5.884371066610424,910.4556951301869,225.12101397700457,-5.521034399448581,-9.534000825232056,11.017213466908048,-3.3288630134994737,905.2744685302814,219.1473026509612,-5.181226599905472,-5.973711326043372,7.907612540234054,-3.109600926673994,900.4330497299189,216.7338808241065,-4.841418800362476,-2.4134218268546874,5.409615597696555,-2.4979969425374993,893.0679352440219,181.48492277932692,-7.365114485897038,-35.248958044779584,36.01019237150784,30.600576773811287,887.9995555825918,174.66927265728515,-5.068379661430072,-6.815650122041774,8.493618721044998,-27.516573650462846,882.1919907159165,169.3286199515787,-5.807564866675307,-5.340652705706447,7.889891064115585,-0.6037276569294123,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539
180,934.3212177310365,287.16811067034484,-7.032886452938783,-21.186030230982453,22.32284410213072,-2.3946794332271075,928.3708181676184,266.89578519271794,-5.950399563418159,-20.272325477626907,21.127575233215193,-1.1952688689155266,921.8375717286272,247.74930512665742,-6.5332464389912275,-19.14648006606052,20.230447547017945,-0.8971276861972477,915.9767295296355,234.65501480223662,-5.860842198991691,-13.094290324420797,14.346076480407522,-5.884371066610424,910.4556951301869,225.12101397700457,-5.521034399448581,-9.534000825232056,11.017213466908048,-3.3288630134994737,905.2744685302814,219.1473026509612,-5.181226599905472,-5.973711326043372,7.907612540234054,-3.109600926673994,900.4330497299189,216.7338808241065,-4.841418800362476,-2.4134218268546874,5.409615597696555,-2.4979969425374993,893.0679352440219,181.48492277932692,-7.365114485897038,-35.248958044779584,36.01019237150784,30.600576773811287,887.9995555825918,174.66927265728515,-5.068379661430072,-6.815650122041774,8.493618721044998,-27.516573650462846,882.1919907159165,169.3286199515787,-5.807564866675307,-5.340652705706447,7.889891064115585,-0.6037276569294123,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412
181,928.3708181676184,266.89578519271794,-5.950399563418159,-20.272325477626907,21.127575233215193,-1.1952688689155266,921.8375717286272,247.74930512665742,-6.5332464389912275,-19.14648006606052,20.230447547017945,-0.8971276861972477,915.9767295296355,234.65501480223662,-5.860842198991691,-13.094290324420797,14.346076480407522,-5.884371066610424,910.4556951301869,225.12101397700457,-5.521034399448581,-9.534000825232056,11.017213466908048,-3.3288630134994737,905.2744685302814,219.1473026509612,-5.181226599905472,-5.973711326043372,7.907612540234054,-3.109600926673994,900.4330497299189,216.7338808241065,-4.841418800362476,-2.4134218268546874,5.409615597696555,-2.4979969425374993,893.0679352440219,181.48492277932692,-7.365114485897038,-35.248958044779584,36.01019237150784,30.600576773811287,887.9995555825918,174.66927265728515,-5.068379661430072,-6.815650122041774,8.493618721044998,-27.516573650462846,882.1919907159165,169.3286199515787,-5.807564866675307,-5.340652705706447,7.889891064115585,-0.6037276569294123,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412,841.1501792872555,154.54833005076722,-14.738613885846007,-8.524997734610906,17.026518306781742,-19.863890029927756
182,921.8375717286272,247.74930512665742,-6.5332464389912275,-19.14648006606052,20.230447547017945,-0.8971276861972477,915.9767295296355,234.65501480223662,-5.860842198991691,-13.094290324420797,14.346076480407522,-5.884371066610424,910.4556951301869,225.12101397700457,-5.521034399448581,-9.534000825232056,11.017213466908048,-3.3288630134994737,905.2744685302814,219.1473026509612,-5.181226599905472,-5.973711326043372,7.907612540234054,-3.109600926673994,900.4330497299189,216.7338808241065,-4.841418800362476,-2.4134218268546874,5.409615597696555,-2.4979969425374993,893.0679352440219,181.48492277932692,-7.365114485897038,-35.248958044779584,36.01019237150784,30.600576773811287,887.9995555825918,174.66927265728515,-5.068379661430072,-6.815650122041774,8.493618721044998,-27.516573650462846,882.1919907159165,169.3286199515787,-5.807564866675307,-5.340652705706447,7.889891064115585,-0.6037276569294123,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412,841.1501792872555,154.54833005076722,-14.738613885846007,-8.524997734610906,17.026518306781742,-19.863890029927756,835.0108201244083,156.6523397241686,-6.1393591628471995,2.1040096734013787,6.489883484023611,-10.536634822758131
183,915.9767295296355,234.65501480223662,-5.860842198991691,-13.094290324420797,14.346076480407522,-5.884371066610424,910.4556951301869,225.12101397700457,-5.521034399448581,-9.534000825232056,11.017213466908048,-3.3288630134994737,905.2744685302814,219.1473026509612,-5.181226599905472,-5.973711326043372,7.907612540234054,-3.109600926673994,900.4330497299189,216.7338808241065,-4.841418800362476,-2.4134218268546874,5.409615597696555,-2.4979969425374993,893.0679352440219,181.48492277932692,-7.365114485897038,-35.248958044779584,36.01019237150784,30.600576773811287,887.9995555825918,174.66927265728515,-5.068379661430072,-6.815650122041774,8.493618721044998,-27.516573650462846,882.1919907159165,169.3286199515787,-5.807564866675307,-5.340652705706447,7.889891064115585,-0.6037276569294123,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412,841.1501792872555,154.54833005076722,-14.738613885846007,-8.524997734610906,17.026518306781742,-19.863890029927756,835.0108201244083,156.6523397241686,-6.1393591628471995,2.1040096734013787,6.489883484023611,-10.536634822758131,833.9176783574999,165.56886182031218,-1.0931417669083885,8.91652209614358,8.983280314761211,2.4933968307376
184,910.4556951301869,225.12101397700457,-5.521034399448581,-9.534000825232056,11.017213466908048,-3.3288630134994737,905.2744685302814,219.1473026509612,-5.181226599905472,-5.973711326043372,7.907612540234054,-3.109600926673994,900.4330497299189,216.7338808241065,-4.841418800362476,-2.4134218268546874,5.409615597696555,-2.4979969425374993,893.0679352440219,181.48492277932692,-7.365114485897038,-35.248958044779584,36.01019237150784,30.600576773811287,887.9995555825918,174.66927265728515,-5.068379661430072,-6.815650122041774,8.493618721044998,-27.516573650462846,882.1919907159165,169.3286199515787,-5.807564866675307,-5.340652705706447,7.889891064115585,-0.6037276569294123,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412,841.1501792872555,154.54833005076722,-14.738613885846007,-8.524997734610906,17.026518306781742,-19.863890029927756,835.0108201244083,156.6523397241686,-6.1393591628471995,2.1040096734013787,6.489883484023611,-10.536634822758131,833.9176783574999,165.56886182031218,-1.0931417669083885,8.91652209614358,8.983280314761211,2.4933968307376,832.1777036641355,176.74212750029926,-1.7399746933643883,11.173265679987082,11.307934289211522,2.3246539744503103
185,905.2744685302814,219.1473026509612,-5.181226599905472,-5.973711326043372,7.907612540234054,-3.109600926673994,900.4330497299189,216.7338808241065,-4.841418800362476,-2.4134218268546874,5.409615597696555,-2.4979969425374993,893.0679352440219,181.48492277932692,-7.365114485897038,-35.248958044779584,36.01019237150784,30.600576773811287,887.9995555825918,174.66927265728515,-5.068379661430072,-6.815650122041774,8.493618721044998,-27.516573650462846,882.1919907159165,169.3286199515787,-5.807564866675307,-5.340652705706447,7.889891064115585,-0.6037276569294123,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412,841.1501792872555,154.54833005076722,-14.738613885846007,-8.524997734610906,17.026518306781742,-19.863890029927756,835.0108201244083,156.6523397241686,-6.1393591628471995,2.1040096734013787,6.489883484023611,-10.536634822758131,833.9176783574999,165.56886182031218,-1.0931417669083885,8.91652209614358,8.983280314761211,2.4933968307376,832.1777036641355,176.74212750029926,-1.7399746933643883,11.173265679987082,11.307934289211522,2.3246539744503103,826.7693502050017,184.30993807674338,-5.408353459133764,7.567810576444117,9.301722639375116,-2.0062116498364055
186,900.4330497299189,216.7338808241065,-4.841418800362476,-2.4134218268546874,5.409615597696555,-2.4979969425374993,893.0679352440219,181.48492277932692,-7.365114485897038,-35.248958044779584,36.01019237150784,30.600576773811287,887.9995555825918,174.66927265728515,-5.068379661430072,-6.815650122041774,8.493618721044998,-27.516573650462846,882.1919907159165,169.3286199515787,-5.807564866675307,-5.340652705706447,7.889891064115585,-0.6037276569294123,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412,841.1501792872555,154.54833005076722,-14.738613885846007,-8.524997734610906,17.026518306781742,-19.863890029927756,835.0108201244083,156.6523397241686,-6.1393591628471995,2.1040096734013787,6.489883484023611,-10.536634822758131,833.9176783574999,165.56886182031218,-1.0931417669083885,8.91652209614358,8.983280314761211,2.4933968307376,832.1777036641355,176.74212750029926,-1.7399746933643883,11.173265679987082,11.307934289211522,2.3246539744503103,826.7693502050017,184.30993807674338,-5.408353459133764,7.567810576444117,9.301722639375116,-2.0062116498364055,823.336891614716,195.369069255304,-3.432458590285705,11.05913117856062,11.579557608071118,2.277834968696002
187,893.0679352440219,181.48492277932692,-7.365114485897038,-35.248958044779584,36.01019237150784,30.600576773811287,887.9995555825918,174.66927265728515,-5.068379661430072,-6.815650122041774,8.493618721044998,-27.516573650462846,882.1919907159165,169.3286199515787,-5.807564866675307,-5.340652705706447,7.889891064115585,-0.6037276569294123,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412,841.1501792872555,154.54833005076722,-14.738613885846007,-8.524997734610906,17.026518306781742,-19.863890029927756,835.0108201244083,156.6523397241686,-6.1393591628471995,2.1040096734013787,6.489883484023611,-10.536634822758131,833.9176783574999,165.56886182031218,-1.0931417669083885,8.91652209614358,8.983280314761211,2.4933968307376,832.1777036641355,176.74212750029926,-1.7399746933643883,11.173265679987082,11.307934289211522,2.3246539744503103,826.7693502050017,184.30993807674338,-5.408353459133764,7.567810576444117,9.301722639375116,-2.0062116498364055,823.336891614716,195.369069255304,-3.432458590285705,11.05913117856062,11.579557608071118,2.277834968696002,821.8803278932783,209.91952103598115,-1.4565637214377603,14.55045178067715,14.62317424147095,3.0436166333998322
188,887.9995555825918,174.66927265728515,-5.068379661430072,-6.815650122041774,8.493618721044998,-27.516573650462846,882.1919907159165,169.3286199515787,-5.807564866675307,-5.340652705706447,7.889891064115585,-0.6037276569294123,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412,841.1501792872555,154.54833005076722,-14.738613885846007,-8.524997734610906,17.026518306781742,-19.863890029927756,835.0108201244083,156.6523397241686,-6.1393591628471995,2.1040096734013787,6.489883484023611,-10.536634822758131,833.9176783574999,165.56886182031218,-1.0931417669083885,8.91652209614358,8.983280314761211,2.4933968307376,832.1777036641355,176.74212750029926,-1.7399746933643883,11.173265679987082,11.307934289211522,2.3246539744503103,826.7693502050017,184.30993807674338,-5.408353459133764,7.567810576444117,9.301722639375116,-2.0062116498364055,823.336891614716,195.369069255304,-3.432458590285705,11.05913117856062,11.579557608071118,2.277834968696002,821.8803278932783,209.91952103598115,-1.4565637214377603,14.55045178067715,14.62317424147095,3.0436166333998322,822.3996590406886,227.9612934187748,0.5193311474102984,18.041772382793653,18.049245290404976,3.426071048934025
189,882.1919907159165,169.3286199515787,-5.807564866675307,-5.340652705706447,7.889891064115585,-0.6037276569294123,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412,841.1501792872555,154.54833005076722,-14.738613885846007,-8.524997734610906,17.026518306781742,-19.863890029927756,835.0108201244083,156.6523397241686,-6.1393591628471995,2.1040096734013787,6.489883484023611,-10.536634822758131,833.9176783574999,165.56886182031218,-1.0931417669083885,8.91652209614358,8.983280314761211,2.4933968307376,832.1777036641355,176.74212750029926,-1.7399746933643883,11.173265679987082,11.307934289211522,2.3246539744503103,826.7693502050017,184.30993807674338,-5.408353459133764,7.567810576444117,9.301722639375116,-2.0062116498364055,823.336891614716,195.369069255304,-3.432458590285705,11.05913117856062,11.579557608071118,2.277834968696002,821.8803278932783,209.91952103598115,-1.4565637214377603,14.55045178067715,14.62317424147095,3.0436166333998322,822.3996590406886,227.9612934187748,0.5193311474102984,18.041772382793653,18.049245290404976,3.426071048934025,824.8948850569468,249.49438640368498,2.4952260162582434,21.533092984910184,21.677182620649763,3.6279373302447873
190,877.0746258895329,166.17809550099128,-5.117364826383664,-3.150524450587426,6.009428182452796,-1.8804628816627895,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412,841.1501792872555,154.54833005076722,-14.738613885846007,-8.524997734610906,17.026518306781742,-19.863890029927756,835.0108201244083,156.6523397241686,-6.1393591628471995,2.1040096734013787,6.489883484023611,-10.536634822758131,833.9176783574999,165.56886182031218,-1.0931417669083885,8.91652209614358,8.983280314761211,2.4933968307376,832.1777036641355,176.74212750029926,-1.7399746933643883,11.173265679987082,11.307934289211522,2.3246539744503103,826.7693502050017,184.30993807674338,-5.408353459133764,7.567810576444117,9.301722639375116,-2.0062116498364055,823.336891614716,195.369069255304,-3.432458590285705,11.05913117856062,11.579557608071118,2.277834968696002,821.8803278932783,209.91952103598115,-1.4565637214377603,14.55045178067715,14.62317424147095,3.0436166333998322,822.3996590406886,227.9612934187748,0.5193311474102984,18.041772382793653,18.049245290404976,3.426071048934025,824.8948850569468,249.49438640368498,2.4952260162582434,21.533092984910184,21.677182620649763,3.6279373302447873,829.3660059420531,274.51879999071167,4.471120885106302,25.024413587026686,25.42070410794712,3.7435214872973575
191,1013.6150022749356,315.6911793601384,136.54037638540274,149.51308385914712,202.47823741957998,196.46880923712718,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412,841.1501792872555,154.54833005076722,-14.738613885846007,-8.524997734610906,17.026518306781742,-19.863890029927756,835.0108201244083,156.6523397241686,-6.1393591628471995,2.1040096734013787,6.489883484023611,-10.536634822758131,833.9176783574999,165.56886182031218,-1.0931417669083885,8.91652209614358,8.983280314761211,2.4933968307376,832.1777036641355,176.74212750029926,-1.7399746933643883,11.173265679987082,11.307934289211522,2.3246539744503103,826.7693502050017,184.30993807674338,-5.408353459133764,7.567810576444117,9.301722639375116,-2.0062116498364055,823.336891614716,195.369069255304,-3.432458590285705,11.05913117856062,11.579557608071118,2.277834968696002,821.8803278932783,209.91952103598115,-1.4565637214377603,14.55045178067715,14.62317424147095,3.0436166333998322,822.3996590406886,227.9612934187748,0.5193311474102984,18.041772382793653,18.049245290404976,3.426071048934025,824.8948850569468,249.49438640368498,2.4952260162582434,21.533092984910184,21.677182620649763,3.6279373302447873,829.3660059420531,274.51879999071167,4.471120885106302,25.024413587026686,25.42070410794712,3.7435214872973575,1055.3201365755283,582.1750680412987,225.9541306334752,307.656268050587,381.71671226335405,356.2960081554069
192,931.4400408279262,231.7264115054645,-82.17496144700942,-83.96476785467388,117.48534602113901,-84.99289139844097,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412,841.1501792872555,154.54833005076722,-14.738613885846007,-8.524997734610906,17.026518306781742,-19.863890029927756,835.0108201244083,156.6523397241686,-6.1393591628471995,2.1040096734013787,6.489883484023611,-10.536634822758131,833.9176783574999,165.56886182031218,-1.0931417669083885,8.91652209614358,8.983280314761211,2.4933968307376,832.1777036641355,176.74212750029926,-1.7399746933643883,11.173265679987082,11.307934289211522,2.3246539744503103,826.7693502050017,184.30993807674338,-5.408353459133764,7.567810576444117,9.301722639375116,-2.0062116498364055,823.336891614716,195.369069255304,-3.432458590285705,11.05913117856062,11.579557608071118,2.277834968696002,821.8803278932783,209.91952103598115,-1.4565637214377603,14.55045178067715,14.62317424147095,3.0436166333998322,822.3996590406886,227.9612934187748,0.5193311474102984,18.041772382793653,18.049245290404976,3.426071048934025,824.8948850569468,249.49438640368498,2.4952260162582434,21.533092984910184,21.677182620649763,3.6279373302447873,829.3660059420531,274.51879999071167,4.471120885106302,25.024413587026686,25.42070410794712,3.7435214872973575,1055.3201365755283,582.1750680412987,225.9541306334752,307.656268050587,381.71671226335405,356.2960081554069,1098.8095522646113,603.9528140862337,43.48941568908299,21.777746044935043,48.637429000467755,-333.0792832628863
193,883.5861707808663,187.44046756217702,-47.8538700470599,-44.28594394328749,65.20151615897362,-52.28382986216539,855.8887931731015,163.07332778537813,-27.697377607764793,-24.367139776798894,36.8904083367095,-28.31110782226412,841.1501792872555,154.54833005076722,-14.738613885846007,-8.524997734610906,17.026518306781742,-19.863890029927756,835.0108201244083,156.6523397241686,-6.1393591628471995,2.1040096734013787,6.489883484023611,-10.536634822758131,833.9176783574999,165.56886182031218,-1.0931417669083885,8.91652209614358,8.983280314761211,2.4933968307376,832.1777036641355,176.74212750029926,-1.7399746933643883,11.173265679987082,11.307934289211522,2.3246539744503103,826.7693502050017,184.30993807674338,-5.408353459133764,7.567810576444117,9.301722639375116,-2.0062116498364055,823.336891614716,195.369069255304,-3.432458590285705,11.05913117856062,11.579557608071118,2.277834968696002,821.8803278932783,209.91952103598115,-1.4565637214377603,14.55045178067715,14.62317424147095,3.0436166333998322,822.3996590406886,227.9612934187748,0.5193311474102984,18.041772382793653,18.049245290404976,3.426071048934025,824.8948850569468,249.49438640368498,2.4952260162582434,21.533092984910184,21.677182620649763,3.6279373302447873,829.3660059420531,274.51879999071167,4.471120885106302,25.024413587026686,25.42070410794712,3.7435214872973575,1055.3201365755283,582.1750680412987,225.9541306334752,307.656268050587,381.71671226335405,356.2960081554069,1098.8095522646113,603.9528140862337,43.48941568908299,21.777746044935043,48.637429000467755,-333.0792832628863,1134.1899650236883,590.6549904594476,35.38041275907699,-13.297823626786112,37.79690093396241,-10.840528066505343
